"REF_DATE","GEO","DGUID","Sex","Pre-admission experience","Immigrant admission category","Years since admission","Income type","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","11000","","","","0"
"2007","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","11800","","","","0"
"2008","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","12300","","","","0"
"2009","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","12700","","","","0"
"2010","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","11800","","","","0"
"2011","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","11500","","","","0"
"2012","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","13100","","","","0"
"2013","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","14000","","","","0"
"2014","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","15200","","","","0"
"2015","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","15300","","","","0"
"2016","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Mean with income","Dollars","81","units","0","v1035364125","1.1.1.13.1.6.3","20500","","","","0"
"2001","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","4300","","","","0"
"2002","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","5100","","","","0"
"2003","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","4400","","","","0"
"2004","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","4800","","","","0"
"2005","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","5200","","","","0"
"2006","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","5700","","","","0"
"2007","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","6000","","","","0"
"2008","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","6300","","","","0"
"2009","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","6000","","","","0"
"2010","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","6500","","","","0"
"2011","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","6500","","","","0"
"2012","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","6900","","","","0"
"2013","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","7700","","","","0"
"2014","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","8100","","","","0"
"2015","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","7800","","","","0"
"2016","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Skilled worker and skilled trades, spouse and dependent","0 years since admission","All income","Median with income","Dollars","81","units","0","v1035364126","1.1.1.13.1.6.4","11700","","","","0"
"2001","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2002","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2003","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2004","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2005","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2006","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2007","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2008","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","","..","","","0"
"2009","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","450","","","","0"
"2010","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","805","","","","0"
"2011","Canada","2016A000011124","Both sexes","Total - pre-admission experience","Canadian experience class, spouse and dependent","0 years since admission","All income","Total count","Persons","249","units","0","v1035364387","1.1.1.14.1.6.1","1240","","","","0"
